Id,Provenance,Exchange,Symbol_Pair,Type,Price,Volume,Timestamp
65452584,BTC-E,eur_rur,eur_rur,bid,74.791,2.18458,1450005829
65452564,BTC-E,eur_rur,eur_rur,bid,74.791,0.552288,1450005746
65452557,BTC-E,eur_rur,eur_rur,bid,74.791,4.17664,1450005703
65452477,BTC-E,eur_rur,eur_rur,bid,74.804,2.28022,1450005337
65452391,BTC-E,eur_rur,eur_rur,ask,74.8047,6.0E-8,1450004884
65452390,BTC-E,eur_rur,eur_rur,bid,74.8047,14.3769,1450004883
65452388,BTC-E,eur_rur,eur_rur,bid,74.804,3.91792,1450004883
65452287,BTC-E,eur_rur,eur_rur,bid,74.8047,70.7912,1450004339
65452286,BTC-E,eur_rur,eur_rur,bid,74.7919,1.32,1450004339
65452285,BTC-E,eur_rur,eur_rur,bid,74.7792,3.49E-6,1450004339
65452284,BTC-E,eur_rur,eur_rur,bid,74.779,3.73215,1450004339
65452275,BTC-E,eur_rur,eur_rur,bid,74.7792,4.21163,1450004282
65452274,BTC-E,eur_rur,eur_rur,bid,74.7792,13.086,1450004282
65452273,BTC-E,eur_rur,eur_rur,bid,74.7674,17.2756,1450004282
65452272,BTC-E,eur_rur,eur_rur,bid,74.7557,17.2536,1450004282
65452270,BTC-E,eur_rur,eur_rur,bid,74.755,4.213,1450004282
65452254,BTC-E,eur_rur,eur_rur,bid,74.755,4.72613,1450004255
65452217,BTC-E,eur_rur,eur_rur,bid,74.755,4.66337,1450004030
65452104,BTC-E,eur_rur,eur_rur,bid,74.767,4.85934,1450003096
65451938,BTC-E,eur_rur,eur_rur,bid,74.779,5.01409,1450002117
65451756,BTC-E,eur_rur,eur_rur,bid,74.791,1.44471,1450001345
65451730,BTC-E,eur_rur,eur_rur,bid,74.2,0.488066,1450001280
65451726,BTC-E,eur_rur,eur_rur,ask,74.2,0.907737,1450001280
65451490,BTC-E,eur_rur,eur_rur,bid,74.791,6.34567,1450000140
65451307,BTC-E,eur_rur,eur_rur,bid,74.817,4.39898,1449999328
65451293,BTC-E,eur_rur,eur_rur,bid,74.817,0.15827,1449999246
65451238,BTC-E,eur_rur,eur_rur,bid,74.817,3.92799,1449998878
65451219,BTC-E,eur_rur,eur_rur,bid,74.817,0.321434,1449998777
65451213,BTC-E,eur_rur,eur_rur,bid,74.817,3.86136,1449998759
65451206,BTC-E,eur_rur,eur_rur,bid,74.817,0.116717,1449998731
65451186,BTC-E,eur_rur,eur_rur,bid,74.817,3.69929,1449998613
65451154,BTC-E,eur_rur,eur_rur,bid,74.8047,1.54,1449998440
65451153,BTC-E,eur_rur,eur_rur,bid,74.804,2.47418,1449998429
65451152,BTC-E,eur_rur,eur_rur,bid,74.804,1.54,1449998429
65451148,BTC-E,eur_rur,eur_rur,bid,74.804,0.205823,1449998417
65451143,BTC-E,eur_rur,eur_rur,bid,74.804,4.11822,1449998373
65451123,BTC-E,eur_rur,eur_rur,bid,74.817,4.1655,1449998248
65451116,BTC-E,eur_rur,eur_rur,bid,74.817,0.226131,1449998221
65451115,BTC-E,eur_rur,eur_rur,bid,74.817,4.25251,1449998218
65451100,BTC-E,eur_rur,eur_rur,bid,74.8047,6.21844,1449998188
65451099,BTC-E,eur_rur,eur_rur,bid,74.8047,5.61624,1449998188
65451098,BTC-E,eur_rur,eur_rur,bid,74.8047,4.03321,1449998188
65451097,BTC-E,eur_rur,eur_rur,bid,74.8047,8.00211,1449998187
65473825,BTC-E,ltc_btc,ltc_btc,ask,0.00821,0.1039,1450056616
65473805,BTC-E,ltc_btc,ltc_btc,ask,0.0082,24.4721,1450056567
65473801,BTC-E,ltc_btc,ltc_btc,ask,0.00821,0.1039,1450056567
65473740,BTC-E,ltc_btc,ltc_btc,bid,0.00823,250.192,1450056478
65473739,BTC-E,ltc_btc,ltc_btc,bid,0.00823,0.1039,1450056478
65473738,BTC-E,ltc_btc,ltc_btc,bid,0.00822,0.1041,1450056478
65473737,BTC-E,ltc_btc,ltc_btc,bid,0.00822,0.1039,1450056478
65473736,BTC-E,ltc_btc,ltc_btc,ask,0.0082,466.423,1450056463
65473735,BTC-E,ltc_btc,ltc_btc,ask,0.00821,0.1041,1450056463
65473726,BTC-E,ltc_btc,ltc_btc,ask,0.0082,22.5902,1450056398
65473717,BTC-E,ltc_btc,ltc_btc,ask,0.0082,295.698,1450056365
65473713,BTC-E,ltc_btc,ltc_btc,ask,0.00821,0.1039,1450056365
65473668,BTC-E,ltc_btc,ltc_btc,ask,0.00821,0.1041,1450056264
65473662,BTC-E,ltc_btc,ltc_btc,bid,0.00821,0.1039,1450056157
65473658,BTC-E,ltc_btc,ltc_btc,ask,0.00821,0.1039,1450056097
65473654,BTC-E,ltc_btc,ltc_btc,ask,0.0082,113.14,1450056048
65473646,BTC-E,ltc_btc,ltc_btc,ask,0.00821,0.1041,1450056018
65473628,BTC-E,ltc_btc,ltc_btc,bid,0.00821,0.1039,1450055967
65473626,BTC-E,ltc_btc,ltc_btc,ask,0.0082,38.6163,1450055955
65473622,BTC-E,ltc_btc,ltc_btc,ask,0.0082,1.22105,1450055914
65473620,BTC-E,ltc_btc,ltc_btc,ask,0.0082,1.11715,1450055913
65473619,BTC-E,ltc_btc,ltc_btc,ask,0.00821,0.1039,1450055913
65473615,BTC-E,ltc_btc,ltc_btc,ask,0.0082,2.17349,1450055893
65473605,BTC-E,ltc_btc,ltc_btc,bid,0.00821,0.1039,1450055778
65473592,BTC-E,ltc_btc,ltc_btc,ask,0.00821,0.1041,1450055703
65473591,BTC-E,ltc_btc,ltc_btc,ask,0.00821,0.1039,1450055703
65473569,BTC-E,ltc_btc,ltc_btc,ask,0.0082,13.9707,1450055490
65473566,BTC-E,ltc_btc,ltc_btc,ask,0.00821,0.1041,1450055415
65473565,BTC-E,ltc_btc,ltc_btc,ask,0.00821,7.8E-7,1450055415
65473559,BTC-E,ltc_btc,ltc_btc,ask,0.00821,0.103899,1450055369
65473558,BTC-E,ltc_btc,ltc_btc,ask,0.00821,0.104653,1450055369
65473557,BTC-E,ltc_btc,ltc_btc,ask,0.00821,0.104395,1450055369
65473556,BTC-E,ltc_btc,ltc_btc,ask,0.00821,0.887041,1450055369
65473555,BTC-E,ltc_btc,ltc_btc,ask,0.00821,8.19,1450055369
65473554,BTC-E,ltc_btc,ltc_btc,ask,0.00821,1.8,1450055369
65473552,BTC-E,ltc_btc,ltc_btc,ask,0.00821,0.897128,1450055369
65473541,BTC-E,ltc_btc,ltc_btc,ask,0.00822,0.1039,1450055268
65473527,BTC-E,ltc_btc,ltc_btc,ask,0.00822,0.1041,1450055169
65473511,BTC-E,ltc_btc,ltc_btc,ask,0.00822,0.104395,1450055059
65473509,BTC-E,ltc_btc,ltc_btc,ask,0.00823,0.104653,1450055054
65473508,BTC-E,ltc_btc,ltc_btc,ask,0.00823,0.1041,1450055035
65473503,BTC-E,ltc_btc,ltc_btc,ask,0.00821,1.11551,1450054989
65473502,BTC-E,ltc_btc,ltc_btc,ask,0.00822,0.1039,1450054989
65473497,BTC-E,ltc_btc,ltc_btc,bid,0.00821,19.7779,1450054970
65473494,BTC-E,ltc_btc,ltc_btc,bid,0.00821,2.0151,1450054969
65473493,BTC-E,ltc_btc,ltc_btc,ask,0.00821,0.2,1450054967
65473492,BTC-E,ltc_btc,ltc_btc,ask,0.00821,0.1039,1450054967
65473491,BTC-E,ltc_btc,ltc_btc,ask,0.00821,0.1041,1450054967
65473470,BTC-E,ltc_btc,ltc_btc,bid,0.00826,332.244,1450054928
65473469,BTC-E,ltc_btc,ltc_btc,bid,0.00826,0.355041,1450054928
65473468,BTC-E,ltc_btc,ltc_btc,bid,0.00826,0.15928,1450054928
65473467,BTC-E,ltc_btc,ltc_btc,bid,0.00826,0.2,1450054928
65473466,BTC-E,ltc_btc,ltc_btc,bid,0.00826,0.2,1450054928
65473465,BTC-E,ltc_btc,ltc_btc,bid,0.00826,0.2,1450054928
65473464,BTC-E,ltc_btc,ltc_btc,bid,0.00826,0.2,1450054928
65473463,BTC-E,ltc_btc,ltc_btc,bid,0.00826,0.10267,1450054928
65473462,BTC-E,ltc_btc,ltc_btc,bid,0.00826,0.2,1450054928
65473461,BTC-E,ltc_btc,ltc_btc,bid,0.00826,0.2,1450054928
65473460,BTC-E,ltc_btc,ltc_btc,bid,0.00826,142.035,1450054928
65473459,BTC-E,ltc_btc,ltc_btc,bid,0.00825,8.97198,1450054928
65473458,BTC-E,ltc_btc,ltc_btc,bid,0.00825,0.2,1450054928
65473457,BTC-E,ltc_btc,ltc_btc,bid,0.00824,0.2,1450054928
65473456,BTC-E,ltc_btc,ltc_btc,bid,0.00824,0.11,1450054928
65473455,BTC-E,ltc_btc,ltc_btc,bid,0.00824,0.1041,1450054928
65473454,BTC-E,ltc_btc,ltc_btc,bid,0.00823,0.1039,1450054928
65473453,BTC-E,ltc_btc,ltc_btc,bid,0.00823,14.9075,1450054928
65473452,BTC-E,ltc_btc,ltc_btc,bid,0.00822,0.1041,1450054928
65473451,BTC-E,ltc_btc,ltc_btc,bid,0.00822,0.1036,1450054928
65473450,BTC-E,ltc_btc,ltc_btc,bid,0.00822,0.1039,1450054928
65473407,BTC-E,ltc_btc,ltc_btc,ask,0.0082,215.895,1450054694
65473406,BTC-E,ltc_btc,ltc_btc,ask,0.00821,166.955,1450054694
65473405,BTC-E,ltc_btc,ltc_btc,ask,0.00821,14.6522,1450054694
65473404,BTC-E,ltc_btc,ltc_btc,ask,0.00821,0.1041,1450054694
65473402,BTC-E,ltc_btc,ltc_btc,ask,0.00821,0.1039,1450054694
65473342,BTC-E,ltc_btc,ltc_btc,ask,0.00821,0.1041,1450054451
65473340,BTC-E,ltc_btc,ltc_btc,ask,0.0082,33.792,1450054408
65473339,BTC-E,ltc_btc,ltc_btc,ask,0.00821,0.1041,1450054408
65473338,BTC-E,ltc_btc,ltc_btc,ask,0.00821,0.1039,1450054408
65473287,BTC-E,ltc_btc,ltc_btc,ask,0.0082,13.7401,1450054120
65473286,BTC-E,ltc_btc,ltc_btc,ask,0.00821,91.3131,1450054120
65473285,BTC-E,ltc_btc,ltc_btc,ask,0.00821,0.104395,1450054120
65473284,BTC-E,ltc_btc,ltc_btc,ask,0.00822,0.1041,1450054120
65473283,BTC-E,ltc_btc,ltc_btc,ask,0.00822,144.737,1450054120
65473240,BTC-E,ltc_btc,ltc_btc,ask,0.00822,1.34544,1450054058
65473235,BTC-E,ltc_btc,ltc_btc,bid,0.00822,146.087,1450054050
65473234,BTC-E,ltc_btc,ltc_btc,ask,0.00822,18.6131,1450054048
65473233,BTC-E,ltc_btc,ltc_btc,ask,0.00822,200.706,1450054048
65473230,BTC-E,ltc_btc,ltc_btc,ask,0.00822,4.2E-7,1450054048
65473226,BTC-E,ltc_btc,ltc_btc,bid,0.00822,211.502,1450054041
65473223,BTC-E,ltc_btc,ltc_btc,bid,0.00822,148.029,1450054040
65473220,BTC-E,ltc_btc,ltc_btc,bid,0.00822,156.679,1450054039
65473217,BTC-E,ltc_btc,ltc_btc,bid,0.00822,44.562,1450054038
65473213,BTC-E,ltc_btc,ltc_btc,bid,0.00822,44.541,1450054037
65473210,BTC-E,ltc_btc,ltc_btc,bid,0.00822,200.766,1450054036
65473207,BTC-E,ltc_btc,ltc_btc,bid,0.00822,3.39416,1450054036
65473204,BTC-E,ltc_btc,ltc_btc,bid,0.00822,10.1825,1450054034
65473201,BTC-E,ltc_btc,ltc_btc,bid,0.00822,51.642,1450054033
65473200,BTC-E,ltc_btc,ltc_btc,ask,0.00821,4.5E-7,1450054031
65473199,BTC-E,ltc_btc,ltc_btc,ask,0.00822,3.9425,1450054031
65473196,BTC-E,ltc_btc,ltc_btc,bid,0.00822,117.992,1450054030
65473195,BTC-E,ltc_btc,ltc_btc,bid,0.00822,3.94161,1450054029
65473189,BTC-E,ltc_btc,ltc_btc,ask,0.00821,153.471,1450054016
65473187,BTC-E,ltc_btc,ltc_btc,ask,0.00822,172.095,1450054016
65473185,BTC-E,ltc_btc,ltc_btc,ask,0.00822,28.5251,1450054015
65473184,BTC-E,ltc_btc,ltc_btc,ask,0.00822,93.4083,1450054015
65473176,BTC-E,ltc_btc,ltc_btc,bid,0.00822,364.964,1450054011
65473171,BTC-E,ltc_btc,ltc_btc,bid,0.00822,200.608,1450054010
65473166,BTC-E,ltc_btc,ltc_btc,bid,0.00822,111.679,1450054009
65473158,BTC-E,ltc_btc,ltc_btc,bid,0.00822,3.50365,1450054007
65473155,BTC-E,ltc_btc,ltc_btc,bid,0.00822,9.97567,1450054006
65473152,BTC-E,ltc_btc,ltc_btc,bid,0.00822,11.4964,1450054005
65473148,BTC-E,ltc_btc,ltc_btc,bid,0.00822,200.718,1450054004
65473144,BTC-E,ltc_btc,ltc_btc,bid,0.00822,2.0115,1450054003
65473141,BTC-E,ltc_btc,ltc_btc,bid,0.00822,2.0961,1450054001
65473138,BTC-E,ltc_btc,ltc_btc,bid,0.00822,7.66423,1450054000
65473133,BTC-E,ltc_btc,ltc_btc,bid,0.00822,95.146,1450053998
65473131,BTC-E,ltc_btc,ltc_btc,ask,0.00821,18.0562,1450053997
65473105,BTC-E,ltc_btc,ltc_btc,bid,0.00822,3.06569,1450053997
65473102,BTC-E,ltc_btc,ltc_btc,bid,0.00822,17.7372,1450053996
65473097,BTC-E,ltc_btc,ltc_btc,bid,0.00822,6.35037,1450053995
65473096,BTC-E,ltc_btc,ltc_btc,bid,0.00822,1.50601,1450053995
65473095,BTC-E,ltc_btc,ltc_btc,bid,0.00822,0.104653,1450053994
65473090,BTC-E,ltc_btc,ltc_btc,ask,0.00821,5.11027,1450053993
65473088,BTC-E,ltc_btc,ltc_btc,ask,0.00821,1.1E-7,1450053993
65473087,BTC-E,ltc_btc,ltc_btc,bid,0.00822,19.3796,1450053993
65473086,BTC-E,ltc_btc,ltc_btc,ask,0.00821,100.0,1450053992
65473084,BTC-E,ltc_btc,ltc_btc,ask,0.00821,2.19245,1450053992
65473046,BTC-E,ltc_btc,ltc_btc,bid,0.00822,82.5547,1450053991
65473043,BTC-E,ltc_btc,ltc_btc,bid,0.00822,2.9562,1450053990
65473040,BTC-E,ltc_btc,ltc_btc,ask,0.00822,1.07E-6,1450053988
65473037,BTC-E,ltc_btc,ltc_btc,ask,0.00822,100.0,1450053984
65473036,BTC-E,ltc_btc,ltc_btc,ask,0.00822,5.4678,1450053984
65473001,BTC-E,ltc_btc,ltc_btc,ask,0.00822,3.4E-7,1450053961
65473000,BTC-E,ltc_btc,ltc_btc,ask,0.00823,5.37973,1450053961
65472998,BTC-E,ltc_btc,ltc_btc,bid,0.00823,0.00431744,1450053960
65472996,BTC-E,ltc_btc,ltc_btc,bid,0.00823,1.4459,1450053960
65472993,BTC-E,ltc_btc,ltc_btc,ask,0.00823,2.48362,1450053958
65472992,BTC-E,ltc_btc,ltc_btc,ask,0.00823,1.45022,1450053958
65472991,BTC-E,ltc_btc,ltc_btc,ask,0.00823,1.42461,1450053957
65472990,BTC-E,ltc_btc,ltc_btc,ask,0.00822,211.423,1450053956
65472987,BTC-E,ltc_btc,ltc_btc,ask,0.00821,76.2402,1450053954
65472986,BTC-E,ltc_btc,ltc_btc,ask,0.00821,0.418019,1450053954
65472985,BTC-E,ltc_btc,ltc_btc,ask,0.00821,0.2,1450053954
65472982,BTC-E,ltc_btc,ltc_btc,ask,0.00823,0.0955337,1450053953
65472981,BTC-E,ltc_btc,ltc_btc,ask,0.00823,1.21674,1450053953
65472980,BTC-E,ltc_btc,ltc_btc,ask,0.00823,76.8582,1450053953
65472976,BTC-E,ltc_btc,ltc_btc,ask,0.00823,1.21674,1450053953
65472975,BTC-E,ltc_btc,ltc_btc,ask,0.00823,11.7104,1450053952
65472974,BTC-E,ltc_btc,ltc_btc,ask,0.00823,1.39324,1450053952
65472973,BTC-E,ltc_btc,ltc_btc,ask,0.00823,11.7104,1450053952
69528563,OKCoin,BTCUSD,BTCUSD,bid,435.29,1.905,09:22:57
69528662,OKCoin,BTCUSD,BTCUSD,bid,435.28,0.073,09:23:15
69528664,OKCoin,BTCUSD,BTCUSD,bid,435.29,1.897,09:23:15
69528763,OKCoin,BTCUSD,BTCUSD,bid,435.28,0.085,09:23:34
69528765,OKCoin,BTCUSD,BTCUSD,bid,435.29,0.595,09:23:34
69528860,OKCoin,BTCUSD,BTCUSD,bid,435.28,0.058,09:23:50
69528862,OKCoin,BTCUSD,BTCUSD,bid,435.3,1.202,09:23:50
69528928,OKCoin,BTCUSD,BTCUSD,bid,435.28,0.056,09:24:08
69528930,OKCoin,BTCUSD,BTCUSD,bid,435.29,1.684,09:24:08
69529026,OKCoin,BTCUSD,BTCUSD,bid,435.3,10.78,09:24:28
69529073,OKCoin,BTCUSD,BTCUSD,bid,435.3,1.11,09:24:40
69529177,OKCoin,BTCUSD,BTCUSD,bid,435.36,0.05,09:24:56
69529178,OKCoin,BTCUSD,BTCUSD,ask,435.36,11.84,09:24:56
69529247,OKCoin,BTCUSD,BTCUSD,bid,435.55,0.056,09:25:13
69529249,OKCoin,BTCUSD,BTCUSD,bid,435.56,1.014,09:25:13
69529312,OKCoin,BTCUSD,BTCUSD,bid,435.55,0.04,09:25:29
69529314,OKCoin,BTCUSD,BTCUSD,bid,435.56,0.8,09:25:29
69529375,OKCoin,BTCUSD,BTCUSD,bid,435.55,0.89,09:25:51
69529447,OKCoin,BTCUSD,BTCUSD,bid,435.55,0.036,09:26:03
69529449,OKCoin,BTCUSD,BTCUSD,bid,435.56,0.134,09:26:03
69529470,OKCoin,BTCUSD,BTCUSD,bid,435.55,0.034,09:26:08
69529472,OKCoin,BTCUSD,BTCUSD,bid,435.56,1.086,09:26:08
69529558,OKCoin,BTCUSD,BTCUSD,bid,435.56,0.78,09:26:24
69529630,OKCoin,BTCUSD,BTCUSD,bid,435.55,0.79,09:26:40
69529686,OKCoin,BTCUSD,BTCUSD,bid,435.55,0.031,09:26:54
69529688,OKCoin,BTCUSD,BTCUSD,bid,435.56,0.349,09:26:54
69529757,OKCoin,BTCUSD,BTCUSD,bid,435.59,0.01,09:27:11
69529759,OKCoin,BTCUSD,BTCUSD,bid,435.79,1.14,09:27:11
69529848,OKCoin,BTCUSD,BTCUSD,bid,435.78,0.37,09:27:21
69529850,OKCoin,BTCUSD,BTCUSD,bid,435.8,0.08,09:27:21
69529912,OKCoin,BTCUSD,BTCUSD,bid,435.79,0.026,09:27:36
69529914,OKCoin,BTCUSD,BTCUSD,bid,435.8,0.464,09:27:36
69529965,OKCoin,BTCUSD,BTCUSD,bid,435.79,0.9,09:27:52
69530047,OKCoin,BTCUSD,BTCUSD,bid,435.79,0.025,09:28:09
69530049,OKCoin,BTCUSD,BTCUSD,bid,435.8,0.145,09:28:09
69530133,OKCoin,BTCUSD,BTCUSD,bid,435.79,0.026,09:28:23
69530135,OKCoin,BTCUSD,BTCUSD,bid,435.8,1.274,09:28:23
69530241,OKCoin,BTCUSD,BTCUSD,ask,435.78,10.38,09:28:42
69530313,OKCoin,BTCUSD,BTCUSD,bid,435.79,0.027,09:28:52
69530315,OKCoin,BTCUSD,BTCUSD,bid,435.8,0.873,09:28:52
69530381,OKCoin,BTCUSD,BTCUSD,ask,435.76,0.3,09:29:01
69530383,OKCoin,BTCUSD,BTCUSD,ask,435.65,0.06,09:29:01
69530385,OKCoin,BTCUSD,BTCUSD,ask,435.62,0.083,09:29:01
69530387,OKCoin,BTCUSD,BTCUSD,ask,435.5,0.182,09:29:01
69530412,OKCoin,BTCUSD,BTCUSD,bid,435.8,0.613,09:29:05
69530417,OKCoin,BTCUSD,BTCUSD,bid,435.79,0.031,09:29:07
69530419,OKCoin,BTCUSD,BTCUSD,bid,435.8,1.289,09:29:07
69530502,OKCoin,BTCUSD,BTCUSD,bid,435.8,0.12,09:29:22
69530569,OKCoin,BTCUSD,BTCUSD,ask,435.72,0.3,09:29:39
69530571,OKCoin,BTCUSD,BTCUSD,ask,435.5,0.021,09:29:39
69530574,OKCoin,BTCUSD,BTCUSD,bid,435.41,0.041,09:29:39
69530587,OKCoin,BTCUSD,BTCUSD,bid,435.41,0.06,09:29:40
69530595,OKCoin,BTCUSD,BTCUSD,bid,435.41,0.43,09:29:42
69530653,OKCoin,BTCUSD,BTCUSD,bid,435.41,0.31,09:29:59
69530699,OKCoin,BTCUSD,BTCUSD,ask,435.4,0.01,09:30:08
69530742,OKCoin,BTCUSD,BTCUSD,ask,435.4,0.075,09:30:16
69530745,OKCoin,BTCUSD,BTCUSD,bid,435.41,0.01,09:30:16
69530747,OKCoin,BTCUSD,BTCUSD,bid,435.41,1.5,09:30:17
69530822,OKCoin,BTCUSD,BTCUSD,bid,435.41,1.13,09:30:33
15139387,OKCoin,LTCUSD,LTCUSD,bid,3.588,7.24,09:08:40
15139396,OKCoin,LTCUSD,LTCUSD,bid,3.587,2.205,09:08:51
15139416,OKCoin,LTCUSD,LTCUSD,bid,3.587,8.955,09:09:07
15139424,OKCoin,LTCUSD,LTCUSD,bid,3.586,3.995,09:09:16
15139435,OKCoin,LTCUSD,LTCUSD,bid,3.587,0.105,09:09:30
15139454,OKCoin,LTCUSD,LTCUSD,bid,3.587,1.495,09:09:55
15139459,OKCoin,LTCUSD,LTCUSD,bid,3.587,0.115,09:10:02
15139461,OKCoin,LTCUSD,LTCUSD,ask,3.586,0.12,09:10:16
15139470,OKCoin,LTCUSD,LTCUSD,bid,3.583,9.215,09:10:38
15139488,OKCoin,LTCUSD,LTCUSD,bid,3.585,8.325,09:11:47
15139508,OKCoin,LTCUSD,LTCUSD,bid,3.583,4.88,09:12:56
15139527,OKCoin,LTCUSD,LTCUSD,bid,3.583,5.595,09:13:18
15139533,OKCoin,LTCUSD,LTCUSD,bid,3.583,0.975,09:13:28
15139537,OKCoin,LTCUSD,LTCUSD,bid,3.583,11.43,09:13:52
15139540,OKCoin,LTCUSD,LTCUSD,bid,3.583,2.12,09:14:12
15139542,OKCoin,LTCUSD,LTCUSD,bid,3.583,6.275,09:14:12
15139547,OKCoin,LTCUSD,LTCUSD,bid,3.586,5.645,09:14:26
15139551,OKCoin,LTCUSD,LTCUSD,bid,3.585,9.26,09:14:40
15139554,OKCoin,LTCUSD,LTCUSD,bid,3.586,6.51,09:14:53
15139558,OKCoin,LTCUSD,LTCUSD,bid,3.586,0.435,09:15:23
15139573,OKCoin,LTCUSD,LTCUSD,bid,3.586,8.83,09:16:06
15139576,OKCoin,LTCUSD,LTCUSD,bid,3.586,6.535,09:16:23
15139579,OKCoin,LTCUSD,LTCUSD,bid,3.585,10.03,09:16:36
15139585,OKCoin,LTCUSD,LTCUSD,bid,3.586,2.385,09:16:57
15139590,OKCoin,LTCUSD,LTCUSD,ask,3.583,0.1,09:17:09
15139600,OKCoin,LTCUSD,LTCUSD,bid,3.577,8.415,09:17:22
15139607,OKCoin,LTCUSD,LTCUSD,bid,3.578,6.97,09:17:35
15139613,OKCoin,LTCUSD,LTCUSD,bid,3.576,2.105,09:18:05
15139618,OKCoin,LTCUSD,LTCUSD,bid,3.578,5.905,09:18:36
15139622,OKCoin,LTCUSD,LTCUSD,bid,3.575,0.305,09:18:51
15139625,OKCoin,LTCUSD,LTCUSD,bid,3.575,3.66,09:19:02
15139631,OKCoin,LTCUSD,LTCUSD,bid,3.578,0.35,09:19:16
15139635,OKCoin,LTCUSD,LTCUSD,ask,3.578,0.105,09:19:55
15139641,OKCoin,LTCUSD,LTCUSD,bid,3.578,5.58,09:20:15
15139658,OKCoin,LTCUSD,LTCUSD,bid,3.578,6.55,09:21:22
15139665,OKCoin,LTCUSD,LTCUSD,bid,3.576,10.21,09:21:41
15139668,OKCoin,LTCUSD,LTCUSD,bid,3.576,8.005,09:21:56
15139673,OKCoin,LTCUSD,LTCUSD,bid,3.578,5.85,09:22:36
15139680,OKCoin,LTCUSD,LTCUSD,bid,3.578,2.22,09:23:03
15139694,OKCoin,LTCUSD,LTCUSD,bid,3.577,7.03,09:23:28
15139699,OKCoin,LTCUSD,LTCUSD,bid,3.578,11.31,09:23:43
15139717,OKCoin,LTCUSD,LTCUSD,bid,3.579,4.885,09:24:21
15139763,OKCoin,LTCUSD,LTCUSD,bid,3.588,10.435,09:25:18
15139777,OKCoin,LTCUSD,LTCUSD,bid,3.589,4.094,09:25:56
15139790,OKCoin,LTCUSD,LTCUSD,bid,3.588,4.99,09:26:34
15139793,OKCoin,LTCUSD,LTCUSD,bid,3.589,3.055,09:26:46
15139796,OKCoin,LTCUSD,LTCUSD,bid,3.589,9.87,09:26:57
15139804,OKCoin,LTCUSD,LTCUSD,bid,3.588,10.195,09:27:11
15139808,OKCoin,LTCUSD,LTCUSD,bid,3.588,4.37,09:27:30
15139854,OKCoin,LTCUSD,LTCUSD,bid,3.59,5.1,09:28:24
15139867,OKCoin,LTCUSD,LTCUSD,bid,3.59,2.28,09:28:42
15139872,OKCoin,LTCUSD,LTCUSD,bid,3.59,0.285,09:28:56
15139879,OKCoin,LTCUSD,LTCUSD,bid,3.59,2.335,09:29:46
15139881,OKCoin,LTCUSD,LTCUSD,bid,3.59,6.265,09:29:46
15139889,OKCoin,LTCUSD,LTCUSD,bid,3.591,6.15,09:29:59
15139890,OKCoin,LTCUSD,LTCUSD,ask,3.561,0.191,09:30:02
15139991,OKCoin,LTCUSD,LTCUSD,bid,3.591,11.04,09:30:09
15139999,OKCoin,LTCUSD,LTCUSD,bid,3.588,4.15,09:30:20
15140006,OKCoin,LTCUSD,LTCUSD,bid,3.592,0.555,09:30:33
47781-LTCBTC,BITFINEX,LTCBTC,LTCBTC,Sell,0.008223,0.78827521,1450056647
69530892,OKCoin,BTCUSD,BTCUSD,bid,435.41,1.11,09:30:52
615363-BTCUSD,BITFINEX,BTCUSD,BTCUSD,Buy,434.48,1.0,1450056660
615364-BTCUSD,BITFINEX,BTCUSD,BTCUSD,Sell,434.2,0.04477786,1450056662
615365-BTCUSD,BITFINEX,BTCUSD,BTCUSD,Sell,434.2,0.09143408,1450056662
69530943,OKCoin,BTCUSD,BTCUSD,bid,435.41,0.34,09:31:06
65473828,BTC-E,btc_usd,btc_usd,ask,428.24,0.00876005,1450056663
65473827,BTC-E,btc_usd,btc_usd,ask,428.398,0.01104,1450056663
69530986,OKCoin,BTCUSD,BTCUSD,bid,435.7,0.06,09:31:16
69530988,OKCoin,BTCUSD,BTCUSD,bid,435.8,0.634,09:31:16
65473829,BTC-E,nmc_usd,nmc_usd,ask,0.443,1.0,1450056676
69531015,OKCoin,BTCUSD,BTCUSD,bid,435.8,0.95,09:31:22
69531020,OKCoin,BTCUSD,BTCUSD,ask,435.73,0.25,09:31:24
69531022,OKCoin,BTCUSD,BTCUSD,ask,435.72,0.3,09:31:24
69531024,OKCoin,BTCUSD,BTCUSD,ask,435.64,0.073,09:31:24
15140012,OKCoin,LTCUSD,LTCUSD,ask,3.588,0.1,09:31:25
15140015,OKCoin,LTCUSD,LTCUSD,ask,3.588,0.025,09:31:28
65473834,BTC-E,btc_usd,btc_usd,ask,428.136,0.00472368,1450056688
65473833,BTC-E,btc_usd,btc_usd,ask,428.202,0.011052,1450056688
65473832,BTC-E,btc_usd,btc_usd,ask,428.202,0.011042,1450056688
65473831,BTC-E,btc_usd,btc_usd,ask,428.239,8.5107E-4,1450056688
65473830,BTC-E,btc_usd,btc_usd,ask,428.24,0.0723312,1450056688
69531102,OKCoin,BTCUSD,BTCUSD,bid,435.52,0.29,09:31:38
15140023,OKCoin,LTCUSD,LTCUSD,bid,3.59,0.92,09:31:39
69531138,OKCoin,BTCUSD,BTCUSD,bid,435.52,0.55,09:31:48
15140028,OKCoin,LTCUSD,LTCUSD,bid,3.589,10.465,09:31:52
615366-BTCUSD,BITFINEX,BTCUSD,BTCUSD,Sell,434.45,0.0230054,1450056722
